,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19
629,-0.095297,-0.066848,-0.118369,-0.160273,-0.060551,0.011921,0.043045,-0.096384,0.136186,0.066634,0.071089,-0.105199,-0.108119,0.095686,-0.023948,0.091106,0.142474,0.077952,-0.139107,-0.048971
630,-0.504918,-0.086679,0.080000,0.065454,0.357989,0.149450,-0.008984,-0.596436,0.435061,0.627046,0.511379,-0.347764,0.022533,0.080360,0.031696,0.047602,0.442606,0.519335,-0.131574,0.044251
631,-0.486194,-0.052370,0.001210,0.037357,0.333609,0.165631,-0.015950,-0.619474,0.408650,0.661983,0.570635,-0.310993,0.078261,0.089181,-0.026755,0.052350,0.451071,0.542633,-0.166286,0.000504
632,-0.516031,0.009340,0.323136,0.138566,0.611465,0.280903,-0.178055,-0.686155,0.619722,1.011461,0.781591,-0.277399,0.046882,0.193994,0.100849,0.133117,0.426500,0.923064,-0.367242,0.143076
633,-0.088288,0.046920,0.172740,0.261731,0.234067,-0.027842,-0.074136,-0.164678,0.426072,0.442075,0.224854,0.116458,-0.004916,0.044861,0.050542,0.012293,0.008912,0.317094,-0.117860,0.139933
634,-0.294012,-0.168985,0.203520,-0.145331,0.057502,0.002172,0.169977,-0.253954,0.516420,0.578008,0.418397,-0.375883,-0.215386,0.064205,-0.163343,0.124082,0.509983,0.308519,-0.324491,0.146307
635,-0.199853,-0.099103,0.256291,-0.245871,0.065613,-0.018562,0.109983,-0.186665,0.337810,0.453564,0.413584,-0.231028,-0.143733,0.090479,0.001433,0.084295,0.197672,0.314288,-0.123074,0.087826
636,-0.180463,-0.086778,0.173926,-0.131430,0.112713,0.016311,0.092299,-0.128502,0.359060,0.340906,0.285296,-0.155999,-0.144722,0.056098,0.057097,0.026761,0.123382,0.304762,-0.086223,0.049137
637,-0.193272,-0.109649,0.147512,-0.262384,0.105549,0.047379,0.144725,-0.141445,0.405220,0.391785,0.273013,-0.271576,-0.178642,0.086226,0.022060,0.120639,0.218097,0.273673,-0.110085,0.121547
638,-0.298423,-0.016224,0.210188,-0.743540,0.358924,0.041588,0.114245,-0.035005,0.127833,0.614339,0.724498,-0.417805,-0.090580,-0.059975,-0.136447,0.187100,0.378789,0.448700,0.153541,0.096101
639,-0.233341,-0.039579,0.140127,-0.456522,0.301772,0.039440,0.078576,-0.038065,0.132873,0.430369,0.563479,-0.241312,-0.084085,-0.037965,-0.150883,0.135473,0.299275,0.351206,0.089929,0.086515
640,-0.204799,0.049762,0.198104,0.121410,0.309587,0.182948,-0.138482,-0.294808,0.397266,0.797425,0.397252,-0.255721,0.029852,-0.011513,0.135657,-0.029795,0.171326,0.332837,-0.065185,0.217674
641,-0.399066,-0.075041,0.192762,0.220583,0.314822,0.268161,-0.178924,-0.482058,0.438471,0.776588,0.413591,-0.231696,0.080595,0.247469,0.156996,0.020437,0.188679,0.400267,-0.159471,0.204315
642,-0.278575,-0.011237,0.109083,0.008567,0.221502,0.102058,-0.035670,-0.297979,0.303979,0.462782,0.332373,-0.203692,0.028339,0.049189,0.015173,0.037434,0.221000,0.374116,-0.080920,0.069816
643,-0.299248,0.044245,0.203534,0.040965,0.284760,0.063316,-0.061658,-0.259755,0.294153,0.702534,0.529833,-0.085064,0.009661,0.064809,0.032995,-0.106434,0.109584,0.419651,-0.143068,0.212206
644,-0.235353,0.080563,0.246231,0.109776,0.329767,0.039583,0.008497,-0.264914,0.186686,0.737567,0.532770,-0.121883,0.000339,0.077052,-0.087881,-0.054120,0.142779,0.457926,-0.174894,0.181626
645,-0.272546,-0.035196,0.186866,0.019003,0.299037,0.126998,-0.000839,-0.282256,0.348653,0.448286,0.288172,-0.174334,-0.030087,0.055023,0.038486,0.051386,0.189834,0.419808,-0.023441,0.085404
646,-0.245389,0.005258,0.076094,0.000988,0.283715,0.126325,-0.013210,-0.326200,0.295457,0.495843,0.331233,-0.181621,0.001974,0.104188,-0.021114,0.055708,0.229559,0.349942,-0.104793,0.076876
647,-0.197642,0.094850,0.250090,0.036308,0.249103,-0.020487,-0.017621,-0.172805,0.141920,0.718737,0.530478,-0.026702,-0.024520,0.079401,-0.034641,-0.137343,0.085865,0.385784,-0.170221,0.212299
648,-0.215175,0.045358,0.268406,0.102635,0.326635,0.018566,-0.020913,-0.261770,0.204033,0.754295,0.536387,-0.116337,-0.043259,0.085998,-0.042470,-0.062632,0.152115,0.432209,-0.150506,0.184407
649,-0.217448,0.140081,0.195852,0.322131,0.100158,0.060884,-0.324777,-0.262952,0.417203,0.542063,0.161036,-0.011960,0.199313,0.241142,0.239268,-0.030152,-0.194128,0.171404,-0.226236,0.229449
650,-0.274762,-0.059089,0.187490,0.049082,0.290771,0.157125,0.000465,-0.268522,0.390508,0.445139,0.302765,-0.172511,-0.011816,0.082905,0.043275,0.030553,0.186471,0.399983,-0.021251,0.105257
651,-0.286903,-0.038520,0.112744,0.003374,0.243144,0.123580,0.001659,-0.266232,0.272328,0.504664,0.371215,-0.190389,0.012058,0.072661,0.015856,0.014442,0.200322,0.372649,-0.106661,0.098773
